text,font_size,font_name,is_bold,is_italic,x0,x1,y0,y1,y_pos,text_alignment,line_spacing,page,is_uppercase,num_words,text_length,contains_colon_or_dot,is_numbered_heading,has_bullets_or_dashes,pdf_file
"testing in an Agile project, including test progress and product quality.",9.960000000000036,Helvetica,0,0,106.93944,417.086868,588.7827999999998,598.7427999999999,593.7627999999999,left,11.523720000000026,11,0,11,73,1,0,0,file02.pdf
  The tester should be able to describe the process of evolving tests  across multiple iterations and,9.960000000000035,Helvetica,0,0,88.94172,543.8039639999997,576.5618799999999,586.6214799999999,581.5916799999999,left,12.121319999999969,11,0,17,102,0,0,0,file02.pdf
explain why test automation is important to manage regression risk in Agile projects.,9.960000000000036,Helvetica,0,0,106.93944,481.09679999999986,565.1377599999998,575.0977599999999,570.1177599999999,left,11.523720000000026,11,0,13,85,1,0,0,file02.pdf
"  The tester should understand the skills (people, domain, and testing) of a tester in an Agile team.",9.960000000000035,Helvetica,0,0,88.94172,537.1188119999998,552.7674399999999,562.8270399999999,557.7972399999999,left,12.270719999999983,11,0,18,102,1,0,0,file02.pdf
  The tester should be able to understand the role of a tester within an Agile team.,9.960000000000035,Helvetica,0,0,88.94172,464.36897999999997,540.6461199999999,550.7057199999999,545.6759199999999,left,12.121319999999969,11,0,17,85,1,0,0,file02.pdf
"Chapter 3: Agile Testing Methods, Techniques, and Tools",9.960000000000036,Helvetica,0,0,70.944,328.54944000000023,517.8277599999999,527.7877599999999,522.8077599999999,left,22.917959999999994,11,0,8,55,1,0,0,file02.pdf
"  The  tester  should  be  able  to  recall  the  concepts  of  test-driven  development,  acceptance  test-",9.960000000000036,Helvetica,0,0,88.94172,541.2581879999998,505.48731999999995,515.54692,510.51712,left,12.240839999999935,11,0,15,109,0,0,0,file02.pdf
"driven development, and behavior-driven development.",9.959999999999981,Helvetica,0,0,106.93944,353.7273240000001,494.06319999999994,504.0231999999999,499.04319999999996,left,11.523720000000083,11,0,5,52,1,0,0,file02.pdf
  The tester should be able to recall the concepts of the test pyramid.,9.95999999999998,Helvetica,0,0,88.94172,407.00934000000007,481.72275999999994,491.7823599999999,486.7525599999999,left,12.240839999999992,11,0,14,72,1,0,0,file02.pdf
  The tester should be able to summarize the testing quadrants and their relationships with testing,9.95999999999998,Helvetica,0,0,88.94172,543.5918159999998,469.6014399999999,479.6610399999999,474.63123999999993,left,12.121320000000026,11,0,16,100,0,0,0,file02.pdf
levels and testing types.,9.95999999999998,Helvetica,0,0,106.93944,216.42673200000004,458.2968399999999,468.2568399999999,463.2768399999999,left,11.404200000000003,11,0,4,25,1,0,0,file02.pdf
"  For a given Agile project, the tester should be able to work as a tester in a Scrum team.",9.95999999999998,Helvetica,0,0,88.94172,494.758932,445.9563999999999,456.0159999999999,450.98619999999994,left,12.240839999999992,11,0,20,92,1,0,0,file02.pdf
  The tester should be able to assess quality risks within an Agile project.,9.95999999999998,Helvetica,0,0,88.94172,424.8895320000002,433.7155599999999,443.7751599999999,438.7453599999999,left,12.240839999999992,11,0,14,77,1,0,0,file02.pdf
  The tester should be able to  estimate testing effort based on iteration content and quality risks.,9.95999999999998,Helvetica,0,0,88.94172,529.4396519999999,421.5942399999999,431.6538399999999,426.6240399999999,left,12.121320000000026,11,0,17,102,1,0,0,file02.pdf
  The tester should be able to interpret relevant information to support testing activities.,9.95999999999998,Helvetica,0,0,88.94172,486.59969999999987,409.3533999999999,419.4129999999999,414.3831999999999,left,12.240839999999992,11,0,14,93,1,0,0,file02.pdf
  The tester should be able to explain to business stakeholders how to define testable acceptance,9.959999999999981,Helvetica,0,0,88.94172,543.4244879999997,397.2320799999999,407.2916799999999,402.2618799999999,left,12.121320000000026,11,0,16,98,0,0,0,file02.pdf
criteria.,9.95999999999998,Helvetica,0,0,106.93944,142.47672,385.9075599999999,395.86755999999986,390.8875599999999,left,11.424120000000016,11,0,1,9,1,0,0,file02.pdf
"  Given  a  user  story,  the  tester  should  be  able  to  write  acceptance  test-driven  development  test",9.95999999999998,Helvetica,0,0,88.94172,543.9453959999997,373.5671199999999,383.62671999999986,378.59691999999984,left,12.240839999999992,11,0,16,111,0,0,0,file02.pdf
cases.,9.95999999999998,Helvetica,0,0,106.93944,138.63714000000002,362.14299999999986,372.10299999999984,367.1229999999998,left,11.523720000000026,11,0,1,6,1,0,0,file02.pdf
"  For both functional and non-functional behavior, the tester should be able to write test cases using",9.95999999999998,Helvetica,0,0,88.94172,543.8258759999998,349.80255999999986,359.86215999999985,354.8323599999999,left,12.240839999999992,11,0,17,103,0,0,0,file02.pdf
black box test design techniques based on given user stories.,9.95999999999998,Helvetica,0,0,106.93944,382.1671080000001,338.49795999999986,348.45795999999984,343.4779599999998,left,11.404200000000003,11,0,10,61,1,0,0,file02.pdf
  The tester should be able to perform exploratory testing to support the testing of an Agile project.,9.95999999999998,Helvetica,0,0,88.94172,536.6397359999996,326.15751999999986,336.21711999999985,331.1873199999999,left,12.240839999999992,11,0,18,103,1,0,0,file02.pdf
  The  tester  should  be  able  to  recall  different  tools  available  to  testers  according  to  their  purpose,9.959999999999981,Helvetica,0,0,88.94172,543.4563599999999,314.03619999999984,324.0957999999998,319.0659999999998,left,12.121320000000026,11,0,17,117,0,0,0,file02.pdf
and to activities in Agile projects.,9.95999999999998,Helvetica,0,0,106.93944,254.947032,302.6120799999998,312.5720799999998,307.5920799999998,left,11.523720000000026,11,0,6,36,1,0,0,file02.pdf
Version 2014,9.96,ABCDEE+Trebuchet MS,0,0,76.58136,136.514664,61.85895999999979,71.81895999999979,66.83895999999979,left,240.75312000000002,11,0,2,12,0,0,0,file02.pdf
Page 11 of 12,9.959999999999999,ABCDEE+Trebuchet MS,0,0,267.64404,331.12111200000004,61.85895999999979,71.81895999999979,66.83895999999979,center,0.0,11,0,4,13,0,0,0,file02.pdf
"May 31, 2014",9.96,ABCDEE+Trebuchet MS,0,0,471.57504000000006,533.131824,61.85895999999979,71.81895999999979,66.83895999999979,right,0.0,11,0,3,12,0,0,0,file02.pdf
© International Software Testing Qualifications Board,6.0,Helvetica,0,0,76.584,219.2940000000001,48.438,54.438,51.438,left,17.38095999999979,11,0,6,53,0,0,0,file02.pdf
Overview,12.0,Helvetica,0,0,74.424,127.78800000000001,737.0759999999999,749.0759999999999,743.0759999999999,left,,12,0,1,8,0,0,0,file02.pdf
Foundation Level Extension – Agile Tester,9.960000000000033,Helvetica,0,0,74.424,265.0652,722.3986799999999,732.45828,727.4284799999999,left,16.617719999999963,12,0,6,41,0,0,0,file02.pdf
International,9.960000000000036,Helvetica,0,0,447.91,505.67956000000004,742.29828,752.25828,747.27828,right,19.800000000000068,12,0,1,13,0,0,0,file02.pdf
Software Testing,9.960000000000036,Helvetica,0,0,437.95,515.6877999999999,730.77828,740.73828,735.75828,right,11.519999999999982,12,0,2,16,0,0,0,file02.pdf
Qualifications Board,9.960000000000036,Helvetica,0,0,430.75,522.84016,719.25828,729.21828,724.23828,right,11.519999999999982,12,0,2,20,0,0,0,file02.pdf
4.  References,15.960000000000036,Helvetica-Bold,1,0,70.944,184.21212000000003,651.27628,667.2362800000001,659.2562800000001,left,61.98199999999997,12,0,2,14,1,0,0,file02.pdf
4.1  Trademarks,14.040000000000077,Helvetica,0,0,70.944,176.55288000000002,604.9937199999999,619.03372,612.0137199999999,left,48.20256000000006,12,0,2,15,1,1,0,file02.pdf
The following registered trademarks and service marks are used in this document:,9.960000000000036,Helvetica,0,0,70.944,436.22700000000003,586.03828,595.99828,591.01828,left,23.035439999999994,12,0,12,80,1,0,0,file02.pdf
ISTQB®  is a registered trademark of the International Software Testing Qualifications Board,9.884347826086993,Helvetica,0,0,70.944,477.0431000000001,560.00284,572.23864,566.1207400000001,left,23.75963999999999,12,0,12,92,0,0,0,file02.pdf
4.2  Documents and Web Sites,14.040000000000077,Helvetica,0,0,70.944,267.75812400000007,518.92372,532.9637200000001,525.94372,left,39.27491999999995,12,0,5,28,1,1,0,file02.pdf
Identifier,9.95999999999998,Helvetica-Bold,1,0,76.344,121.25364,500.08828,510.04828,505.06827999999996,left,22.915440000000103,12,0,1,10,0,0,0,file02.pdf
[ISTQB-Web],9.95999999999998,Helvetica,0,0,76.344,138.50444,485.44828,495.40828,490.42828,left,14.639999999999986,12,0,1,11,0,0,0,file02.pdf
Reference,9.95999999999998,Helvetica-Bold,1,0,193.34,244.36508,500.08828,510.04828,505.06827999999996,left,14.639999999999986,12,0,1,9,0,0,0,file02.pdf
Web site of the International Software Testing Qualifications Board. Refer,9.95999999999998,Helvetica,0,0,193.34,520.4762000000001,485.44828,495.40828,490.42828,left,14.639999999999986,12,0,10,74,1,0,0,file02.pdf
to this website for the latest ISTQB Glossary and Syllabi. (www.istqb.org),9.95999999999998,Helvetica,0,0,193.34,518.94776,473.92828000000003,483.88828,478.90828,left,11.519999999999982,12,0,11,74,1,0,0,file02.pdf
Version 2014,9.960000000000008,ABCDEE+Trebuchet MS,0,0,76.584,136.51730400000002,61.9182,71.8782,66.8982,left,412.01008,12,0,2,12,0,0,0,file02.pdf
Page 12 of 12,9.960000000000008,ABCDEE+Trebuchet MS,0,0,267.64668000000006,331.1237520000001,61.9182,71.8782,66.8982,center,0.0,12,0,4,13,0,0,0,file02.pdf
"May 31, 2014",9.960000000000008,ABCDEE+Trebuchet MS,0,0,471.5776800000001,533.1344640000001,61.9182,71.8782,66.8982,right,0.0,12,0,3,12,0,0,0,file02.pdf
© International Software Testing Qualifications Board,6.0,Helvetica,0,0,76.584,219.2940000000001,48.438,54.438,51.438,left,17.440200000000004,12,0,6,53,0,0,0,file02.pdf
Ontario’s Libraries,15.960000000000036,Arial-Black,0,0,95.4406,238.64329600000002,697.42836,713.38836,705.40836,left,,1,0,2,19,0,0,0,file03.pdf
Working Together,15.960000000000036,Arial-Black,0,0,95.4406,235.36990000000003,674.87688,690.8368800000001,682.85688,left,22.55147999999997,1,0,2,16,0,0,0,file03.pdf
oposal,32.039999999999964,Arial-Black,0,0,385.5612599999999,489.3227999999999,590.33966,622.37966,606.35966,left,68.45722000000012,1,0,1,6,0,0,0,file03.pdf
quest foooor Prr Prr Prr Proposal,32.039999999999964,Arial-Black,0,0,209.66165999999996,489.03443999999996,590.08334,622.37966,606.2315,left,0.0,1,0,6,33,0,0,0,file03.pdf
oposal,32.039999999999964,Arial-Black,0,0,385.3690199999999,497.40649199999996,590.33966,622.37966,606.35966,left,0.0,1,0,1,6,0,0,0,file03.pdf
quest f,32.039999999999964,Arial-Black,0,0,209.46941999999996,316.14339599999994,590.33966,622.37966,606.35966,center,0.0,1,0,2,7,0,0,0,file03.pdf
RFP: Reeeequest f,32.039999999999964,Arial-Black,0,0,90.31265999999998,316.07931599999995,590.08334,622.37966,606.2315,left,0.0,1,0,3,17,1,0,0,file03.pdf
RFP: R,32.039999999999964,Arial-Black,0,0,90.05633999999999,193.77302400000002,590.33966,622.37966,606.35966,left,0.0,1,1,2,6,1,0,0,file03.pdf
oposal,32.039999999999964,Arial-Black,0,0,385.5292199999999,489.2907599999999,590.08334,622.12334,606.10334,left,0.2563199999999597,1,0,1,6,0,0,0,file03.pdf
quest f,32.039999999999964,Arial-Black,0,0,209.66165999999996,316.33563599999997,590.08334,622.12334,606.10334,center,0.0,1,0,2,7,0,0,0,file03.pdf
RFP: R,32.039999999999964,Arial-Black,0,0,90.0243,193.74098400000003,590.08334,622.12334,606.10334,left,0.0,1,1,2,6,1,0,0,file03.pdf
RFP: R,32.039999999999964,Arial-Black,0,0,90.28061999999998,193.99730399999999,590.08334,622.12334,606.10334,left,0.0,1,1,2,6,1,0,0,file03.pdf
To Present a Proposal for Developing,24.0,ArialMT,0,0,131.8006,482.0613999999997,516.816,540.816,528.816,left,81.30733999999995,1,0,6,36,0,0,0,file03.pdf
the Business Plan for the Ontario,24.000000000000057,ArialMT,0,0,131.8006,440.5726000000002,489.21599999999995,513.216,501.216,left,27.600000000000023,1,0,6,33,0,0,0,file03.pdf
Digital Library,24.0,ArialMT,0,0,131.8006,262.14700000000005,461.61599999999993,485.61599999999993,473.61599999999993,left,27.60000000000008,1,0,2,15,0,0,0,file03.pdf
"March 21, 2003",20.039999999999964,ArialMT,0,0,238.2406,379.39434400000005,427.17156,447.21155999999996,437.19156,center,38.404439999999965,1,0,3,14,0,0,0,file03.pdf
"The Ontario Digital Library will make Ontario a better place to study, work and live by ensuring that",9.959999999999994,ComicSansMS,0,0,91.6651602,540.1222881999993,83.86164000000001,93.82164,88.84164000000001,left,353.38991999999996,1,0,18,101,0,0,0,file03.pdf
all Ontario citizens have access to the knowledge and learning supports needed to be life-long,9.959999999999994,ComicSansMS,0,0,91.66511580000001,511.21334379999996,69.93756,79.89756,74.91756000000001,left,13.924080000000004,1,0,15,94,0,0,0,file03.pdf
learners and effective contributors towards Ontario’s prosperity.,9.959999999999994,ComicSansMS,0,0,91.66507140000002,388.27701940000014,56.01348,65.97348,60.99348,left,13.924080000000004,1,0,7,65,1,0,0,file03.pdf
Ontario’s Digital Library,20.039999999999964,Arial-Black,0,0,90.0406,320.0456920000001,675.16764,695.20764,685.18764,left,,2,0,3,25,0,0,0,file03.pdf
A Critical Component for Implementing Ontario’s Road Map to,15.960000000000036,ArialMT,0,0,90.0406,484.9372840000001,653.87254,669.83254,661.85254,left,25.375099999999975,2,0,9,59,0,0,0,file03.pdf
Prosperity Strategy,15.960000000000036,ArialMT,0,0,90.0406,214.49508400000005,635.5185399999999,651.47854,643.4985399999999,left,18.354000000000042,2,0,2,19,0,0,0,file03.pdf
Summary,12.0,Arial-Black,0,0,96.0406,158.7406,579.3720000000001,591.3720000000001,585.3720000000001,left,60.10653999999988,2,0,1,7,0,0,0,file03.pdf
The  purpose  of  this  Request  for  Proposal (RFP)  is  to  invite  firms  and/or  consultants  to,11.039999999999964,ArialMT,0,0,96.0406,525.582712,551.1105600000001,562.15056,556.6305600000001,left,29.22144000000003,2,0,15,100,0,0,0,file03.pdf
present a proposal for developing the business plan for the Ontario Digital Library (ODL).,11.039999999999964,ArialMT,0,0,96.04059999999998,525.0362319999998,538.5139200000001,549.5539200000001,544.0339200000001,left,12.59663999999998,2,0,14,90,1,0,0,file03.pdf
The ODL will deliver high-quality library electronic content to all Ontario residents in order to,11.039999999999964,ArialMT,0,0,96.04059999999998,525.1731280000001,525.7958400000001,536.8358400000001,531.3158400000001,left,12.718079999999986,2,0,15,97,0,0,0,file03.pdf
"assist people as they learn, work, and enhance their quality of life. The business plan to be",11.039999999999964,ArialMT,0,0,96.04059999999998,525.2824239999999,513.0777600000001,524.1177600000001,518.5977600000001,left,12.718079999999986,2,0,17,93,1,0,0,file03.pdf
developed is to document and clearly communicate:,11.039999999999964,ArialMT,0,0,96.04059999999998,339.90095199999973,500.48112000000015,511.5211200000001,506.0011200000001,left,12.59663999999998,2,0,7,49,1,0,0,file03.pdf
"how the ODL will be implemented, including the timeline",11.039999999999964,ArialMT,0,0,132.04204,394.0245520000004,475.7625600000001,486.8025600000001,481.2825600000001,left,24.718560000000025,2,0,9,55,0,0,0,file03.pdf
the financial plan for the implementation,11.039999999999964,ArialMT,0,0,132.04204,319.40519200000006,463.16592000000014,474.2059200000001,468.6859200000001,left,12.59663999999998,2,0,6,41,0,0,0,file03.pdf
"the financial plan for the first 2 operating years, including capital and operating costs,",11.039999999999964,ArialMT,0,0,132.04204,525.0704559999996,450.56928000000016,461.6092800000001,456.08928000000014,left,12.59663999999998,2,0,14,90,0,0,0,file03.pdf
"revenues, etc.",11.039999999999964,ArialMT,0,0,132.63819999999998,201.36657599999998,437.85118000000006,448.89120000000014,443.37119000000007,left,12.718079999999986,2,0,2,14,1,0,0,file03.pdf
a financial forecast for the succeeding 2 operating years,11.039999999999964,ArialMT,0,0,132.042,393.6557759999997,425.2545400000001,436.29454000000004,430.77454000000006,left,12.5966600000001,2,0,9,57,0,0,0,file03.pdf
the services and products to be delivered by the ODL,11.039999999999964,ArialMT,0,0,132.042,381.30643199999975,412.5364600000001,423.57646000000005,418.0564600000001,left,12.718079999999986,2,0,10,52,0,0,0,file03.pdf
how the ODL will operate and be managed following the implementation,11.039999999999964,ArialMT,0,0,132.042,468.6140640000001,399.9398200000001,410.9798200000001,405.4598200000001,left,12.59663999999998,2,0,11,68,0,0,0,file03.pdf
